public_f1,threshold,accuracy,precision,recall,positive_predictions,model
0.5638998682476943,0.4333426859259231,0.669,0.46153846153846156,0.7246049661399548,1391,rand2556_logreg_0.7190_s42_0.0866_s7_0.0180_s99_0.1205_s123_0.0070_s2024_0.0187_s31415_0.0206_s2718_0.0096
0.5638998682476943,0.43330420430597216,0.669,0.46153846153846156,0.7246049661399548,1391,rand6005_logreg_0.7191_s42_0.0796_s7_0.0028_s99_0.0250_s123_0.0256_s2024_0.0033_s31415_0.0666_s2718_0.0781
0.5638998682476943,0.43417886841328907,0.669,0.46153846153846156,0.7246049661399548,1391,rand10592_logreg_0.7225_s42_0.0870_s7_0.0060_s99_0.0899_s123_0.0177_s2024_0.0103_s31415_0.0517_s2718_0.0149
0.5638998682476943,0.4309538541011129,0.669,0.46153846153846156,0.7246049661399548,1391,rand7004_logreg_0.7069_s42_0.0444_s7_0.0155_s99_0.0472_s123_0.0433_s2024_0.0007_s31415_0.0669_s2718_0.0750
0.5638998682476943,0.43434064957530316,0.669,0.46153846153846156,0.7246049661399548,1391,rand13203_logreg_0.7252_s42_0.1196_s7_0.0056_s99_0.0322_s123_0.0102_s2024_0.0044_s31415_0.0310_s2718_0.0717
0.5638998682476943,0.4196871109245076,0.669,0.46153846153846156,0.7246049661399548,1391,rand15547_logreg_0.6414_s42_0.0219_s7_0.0003_s99_0.0216_s123_0.0095_s2024_0.0278_s31415_0.1878_s2718_0.0897
0.5638998682476943,0.4334907511393596,0.669,0.46153846153846156,0.7246049661399548,1391,rand5642_logreg_0.7205_s42_0.0718_s7_0.0185_s99_0.0577_s123_0.0133_s2024_0.0234_s31415_0.0259_s2718_0.0688
0.5638998682476943,0.4340598257659272,0.669,0.46153846153846156,0.7246049661399548,1391,rand12780_logreg_0.7222_s42_0.1276_s7_0.0108_s99_0.0662_s123_0.0205_s2024_0.0092_s31415_0.0334_s2718_0.0101
0.5638998682476943,0.43398745956378004,0.669,0.46153846153846156,0.7246049661399548,1391,rand15126_logreg_0.7228_s42_0.0481_s7_0.0006_s99_0.0896_s123_0.0179_s2024_0.0062_s31415_0.0615_s2718_0.0534
0.5638998682476943,0.43656966871567726,0.669,0.46153846153846156,0.7246049661399548,1391,rand14507_logreg_0.7383_s42_0.1195_s7_0.0331_s99_0.0050_s123_0.0075_s2024_0.0010_s31415_0.0875_s2718_0.0082
0.5638998682476943,0.43984913082497534,0.669,0.46153846153846156,0.7246049661399548,1391,rand11242_logreg_0.7528_s42_0.0703_s7_0.0156_s99_0.0194_s123_0.0060_s2024_0.0209_s31415_0.1131_s2718_0.0019
