model,public_f1,threshold,accuracy,precision,recall,positive_predictions
blend__tabicl_n4_0.30__xgboost_0.10__lightgbm_0.60,0.5527210884353742,0.4099999999999999,0.6493333333333333,0.4433833560709413,0.7336343115124153,1466
blend__tabicl_n4_0.30__xgboost_0.20__lightgbm_0.50,0.5527210884353742,0.4099999999999999,0.6493333333333333,0.4433833560709413,0.7336343115124153,1466
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.20__lightgbm_0.50,0.5527210884353742,0.4099999999999999,0.6493333333333333,0.4433833560709413,0.7336343115124153,1466
blend__logreg_c2_0.20__xgboost_0.80,0.5525736911570611,0.48999999999999994,0.661,0.4527757750540735,0.708803611738149,1387
blend__logreg_c2_0.20__xgboost_0.80__lightgbm_0.00,0.5525736911570611,0.48999999999999994,0.661,0.4527757750540735,0.708803611738149,1387
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.80,0.5525736911570611,0.48999999999999994,0.661,0.4527757750540735,0.708803611738149,1387
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.80__lightgbm_0.00,0.5525736911570611,0.48999999999999994,0.661,0.4527757750540735,0.708803611738149,1387
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.10__lightgbm_0.70,0.5523230568823274,0.4599999999999999,0.6563333333333333,0.4488355681016232,0.7178329571106095,1417
blend__logreg_c2_0.20__xgboost_0.00__lightgbm_0.80,0.5522648083623694,0.4799999999999999,0.6573333333333333,0.44964539007092197,0.7155756207674944,1410
blend__logreg_c2_0.20__lightgbm_0.80,0.5522648083623694,0.4799999999999999,0.6573333333333333,0.44964539007092197,0.7155756207674944,1410
blend__logreg_c2_0.20__tabicl_n4_0.00__lightgbm_0.80,0.5522648083623694,0.4799999999999999,0.6573333333333333,0.44964539007092197,0.7155756207674944,1410
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.00__lightgbm_0.80,0.5522648083623694,0.4799999999999999,0.6573333333333333,0.44964539007092197,0.7155756207674944,1410
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.60__lightgbm_0.20,0.5521739130434783,0.4649999999999999,0.6566666666666666,0.4490806223479491,0.7167042889390519,1414
blend__tabicl_n4_0.20__xgboost_0.60__lightgbm_0.20,0.5521102497846684,0.43999999999999995,0.6533333333333333,0.44637883008356544,0.7234762979683973,1436
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.60__lightgbm_0.20,0.5521102497846684,0.43999999999999995,0.6533333333333333,0.44637883008356544,0.7234762979683973,1436
blend__tabicl_n4_0.10__xgboost_0.50__lightgbm_0.40,0.5519008970525416,0.4499999999999999,0.6503333333333333,0.4439862542955326,0.7291196388261851,1455
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.50__lightgbm_0.40,0.5519008970525416,0.4499999999999999,0.6503333333333333,0.4439862542955326,0.7291196388261851,1455
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.10__lightgbm_0.70,0.5518725785622041,0.43499999999999994,0.653,0.44606819763395966,0.7234762979683973,1437
blend__tabicl_n4_0.20__xgboost_0.10__lightgbm_0.70,0.5518725785622041,0.43499999999999994,0.653,0.44606819763395966,0.7234762979683973,1437
blend__tabicl_n4_0.20__xgboost_0.20__lightgbm_0.60,0.5518438177874186,0.43999999999999995,0.6556666666666666,0.44820295983086683,0.7178329571106095,1419
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.20__lightgbm_0.60,0.5518438177874186,0.43999999999999995,0.6556666666666666,0.44820295983086683,0.7178329571106095,1419
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.80__lightgbm_0.00,0.5517540060632309,0.4649999999999999,0.655,0.4476458186929023,0.718961625282167,1423
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.80,0.5517540060632309,0.4649999999999999,0.655,0.4476458186929023,0.718961625282167,1423
blend__tabicl_n4_0.10__xgboost_0.10__lightgbm_0.80,0.551575312904618,0.4549999999999999,0.6536666666666666,0.44654088050314467,0.7212189616252822,1431
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.10__lightgbm_0.80,0.551575312904618,0.4549999999999999,0.6536666666666666,0.44654088050314467,0.7212189616252822,1431
blend__logreg_c2_0.10__xgboost_0.30__lightgbm_0.60,0.551575312904618,0.4749999999999999,0.6536666666666666,0.44654088050314467,0.7212189616252822,1431
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.60,0.551575312904618,0.4749999999999999,0.6536666666666666,0.44654088050314467,0.7212189616252822,1431
blend__tabicl_n4_0.20__xgboost_0.70__lightgbm_0.10,0.5515202702702703,0.42999999999999994,0.646,0.4406207827260459,0.7370203160270881,1482
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.70__lightgbm_0.10,0.5515202702702703,0.42999999999999994,0.646,0.4406207827260459,0.7370203160270881,1482
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.60__lightgbm_0.30,0.5514579759862779,0.4549999999999999,0.6513333333333333,0.44467496542185336,0.7257336343115124,1446
blend__tabicl_n4_0.10__xgboost_0.60__lightgbm_0.30,0.5514579759862779,0.4549999999999999,0.6513333333333333,0.44467496542185336,0.7257336343115124,1446
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.70,0.551337359792925,0.4549999999999999,0.6533333333333333,0.44622905027932963,0.7212189616252822,1432
blend__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.70,0.551337359792925,0.4549999999999999,0.6533333333333333,0.44622905027932963,0.7212189616252822,1432
blend__logreg_c2_0.10__xgboost_0.10__lightgbm_0.80,0.5512765036780615,0.4749999999999999,0.6543333333333333,0.44701754385964915,0.718961625282167,1425
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.80,0.5512765036780615,0.4749999999999999,0.6543333333333333,0.44701754385964915,0.718961625282167,1425
blend__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.50,0.5512489233419466,0.4549999999999999,0.6526666666666666,0.4456824512534819,0.7223476297968398,1436
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.50,0.5512489233419466,0.4549999999999999,0.6526666666666666,0.4456824512534819,0.7223476297968398,1436
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.60,0.5510116229014206,0.4549999999999999,0.6523333333333333,0.4453723034098817,0.7223476297968398,1437
blend__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.60,0.5510116229014206,0.4549999999999999,0.6523333333333333,0.4453723034098817,0.7223476297968398,1437
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.70,0.5510026155187445,0.4799999999999999,0.6566666666666666,0.44886363636363635,0.7133182844243793,1408
blend__logreg_c2_0.10__xgboost_0.20__lightgbm_0.70,0.5510026155187445,0.4799999999999999,0.6566666666666666,0.44886363636363635,0.7133182844243793,1408
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.90__lightgbm_0.00,0.5509854327335048,0.4599999999999999,0.6506666666666666,0.444060773480663,0.7257336343115124,1448
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.90,0.5509854327335048,0.4599999999999999,0.6506666666666666,0.444060773480663,0.7257336343115124,1448
blend__tabicl_n4_0.10__xgboost_0.90__lightgbm_0.00,0.5509854327335048,0.4599999999999999,0.6506666666666666,0.444060773480663,0.7257336343115124,1448
blend__tabicl_n4_0.10__xgboost_0.90,0.5509854327335048,0.4599999999999999,0.6506666666666666,0.444060773480663,0.7257336343115124,1448
blend__tabicl_n4_0.10__xgboost_0.70__lightgbm_0.20,0.5509337860780985,0.4499999999999999,0.6473333333333333,0.4414965986394558,0.7325056433408578,1470
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.70__lightgbm_0.20,0.5509337860780985,0.4499999999999999,0.6473333333333333,0.4414965986394558,0.7325056433408578,1470
blend__logreg_c2_0.10__lightgbm_0.90,0.5508112724167379,0.4649999999999999,0.6493333333333333,0.4429945054945055,0.7279909706546276,1456
blend__logreg_c2_0.10__tabicl_n4_0.00__lightgbm_0.90,0.5508112724167379,0.4649999999999999,0.6493333333333333,0.4429945054945055,0.7279909706546276,1456
blend__logreg_c2_0.10__xgboost_0.00__lightgbm_0.90,0.5508112724167379,0.4649999999999999,0.6493333333333333,0.4429945054945055,0.7279909706546276,1456
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.00__lightgbm_0.90,0.5508112724167379,0.4649999999999999,0.6493333333333333,0.4429945054945055,0.7279909706546276,1456
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.70__lightgbm_0.30,0.5507246376811594,0.4699999999999999,0.6486666666666666,0.44246575342465755,0.7291196388261851,1460
blend__xgboost_0.70__lightgbm_0.30,0.5507246376811594,0.4699999999999999,0.6486666666666666,0.44246575342465755,0.7291196388261851,1460
blend__tabicl_n4_0.00__xgboost_0.70__lightgbm_0.30,0.5507246376811594,0.4699999999999999,0.6486666666666666,0.44246575342465755,0.7291196388261851,1460
blend__logreg_c2_0.00__xgboost_0.70__lightgbm_0.30,0.5507246376811594,0.4699999999999999,0.6486666666666666,0.44246575342465755,0.7291196388261851,1460
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.80__lightgbm_0.10,0.5506756756756757,0.4499999999999999,0.6453333333333333,0.4399460188933873,0.7358916478555305,1482
blend__tabicl_n4_0.10__xgboost_0.80__lightgbm_0.10,0.5506756756756757,0.4499999999999999,0.6453333333333333,0.4399460188933873,0.7358916478555305,1482
blend__tabicl_n4_0.10__lightgbm_0.90,0.5502555366269165,0.44499999999999995,0.648,0.4418604651162791,0.7291196388261851,1462
blend__logreg_c2_0.00__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.90,0.5502555366269165,0.44499999999999995,0.648,0.4418604651162791,0.7291196388261851,1462
blend__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.90,0.5502555366269165,0.44499999999999995,0.648,0.4418604651162791,0.7291196388261851,1462
blend__logreg_c2_0.00__tabicl_n4_0.10__lightgbm_0.90,0.5502555366269165,0.44499999999999995,0.648,0.4418604651162791,0.7291196388261851,1462
blend__logreg_c2_0.00__xgboost_0.60__lightgbm_0.40,0.5499781754692274,0.48499999999999993,0.6563333333333333,0.4483985765124555,0.7110609480812641,1405
blend__xgboost_0.60__lightgbm_0.40,0.5499781754692274,0.48499999999999993,0.6563333333333333,0.4483985765124555,0.7110609480812641,1405
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.60__lightgbm_0.40,0.5499781754692274,0.48499999999999993,0.6563333333333333,0.4483985765124555,0.7110609480812641,1405
blend__tabicl_n4_0.00__xgboost_0.60__lightgbm_0.40,0.5499781754692274,0.48499999999999993,0.6563333333333333,0.4483985765124555,0.7110609480812641,1405
blend__xgboost_0.40__lightgbm_0.60,0.5498929336188437,0.4699999999999999,0.6496666666666666,0.44306418219461696,0.7246049661399548,1449
blend__logreg_c2_0.00__xgboost_0.40__lightgbm_0.60,0.5498929336188437,0.4699999999999999,0.6496666666666666,0.44306418219461696,0.7246049661399548,1449
blend__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.60,0.5498929336188437,0.4699999999999999,0.6496666666666666,0.44306418219461696,0.7246049661399548,1449
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.60,0.5498929336188437,0.4699999999999999,0.6496666666666666,0.44306418219461696,0.7246049661399548,1449
blend__logreg_c2_0.10__xgboost_0.80__lightgbm_0.10,0.549800796812749,0.49499999999999994,0.661,0.45229424617625635,0.7009029345372461,1373
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.80__lightgbm_0.10,0.549800796812749,0.49499999999999994,0.661,0.45229424617625635,0.7009029345372461,1373
blend__logreg_c2_0.00__xgboost_0.80__lightgbm_0.20,0.5497470489038786,0.4649999999999999,0.644,0.4387617765814266,0.7358916478555305,1486
blend__xgboost_0.80__lightgbm_0.20,0.5497470489038786,0.4649999999999999,0.644,0.4387617765814266,0.7358916478555305,1486
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.80__lightgbm_0.20,0.5497470489038786,0.4649999999999999,0.644,0.4387617765814266,0.7358916478555305,1486
blend__tabicl_n4_0.00__xgboost_0.80__lightgbm_0.20,0.5497470489038786,0.4649999999999999,0.644,0.4387617765814266,0.7358916478555305,1486
blend__xgboost_0.30__lightgbm_0.70,0.549618320610687,0.4599999999999999,0.646,0.44021739130434784,0.7313769751693002,1472
blend__logreg_c2_0.00__xgboost_0.30__lightgbm_0.70,0.549618320610687,0.4599999999999999,0.646,0.44021739130434784,0.7313769751693002,1472
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.70,0.549618320610687,0.4599999999999999,0.646,0.44021739130434784,0.7313769751693002,1472
blend__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.70,0.549618320610687,0.4599999999999999,0.646,0.44021739130434784,0.7313769751693002,1472
blend__xgboost_0.20__lightgbm_0.80,0.5495456512332324,0.4749999999999999,0.653,0.4456140350877193,0.7167042889390519,1425
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.80,0.5495456512332324,0.4749999999999999,0.653,0.4456140350877193,0.7167042889390519,1425
blend__logreg_c2_0.00__xgboost_0.20__lightgbm_0.80,0.5495456512332324,0.4749999999999999,0.653,0.4456140350877193,0.7167042889390519,1425
blend__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.80,0.5495456512332324,0.4749999999999999,0.653,0.4456140350877193,0.7167042889390519,1425
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.90__lightgbm_0.10,0.5494780793319416,0.4599999999999999,0.6403333333333333,0.43605036447978796,0.7426636568848759,1509
blend__tabicl_n4_0.00__xgboost_0.90__lightgbm_0.10,0.5494780793319416,0.4599999999999999,0.6403333333333333,0.43605036447978796,0.7426636568848759,1509
blend__xgboost_0.90__lightgbm_0.10,0.5494780793319416,0.4599999999999999,0.6403333333333333,0.43605036447978796,0.7426636568848759,1509
blend__logreg_c2_0.00__xgboost_0.90__lightgbm_0.10,0.5494780793319416,0.4599999999999999,0.6403333333333333,0.43605036447978796,0.7426636568848759,1509
blend__xgboost_0.10__lightgbm_0.90,0.5494411006018917,0.4699999999999999,0.6506666666666666,0.44375,0.7212189616252822,1440
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.90,0.5494411006018917,0.4699999999999999,0.6506666666666666,0.44375,0.7212189616252822,1440
blend__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.90,0.5494411006018917,0.4699999999999999,0.6506666666666666,0.44375,0.7212189616252822,1440
blend__logreg_c2_0.00__xgboost_0.10__lightgbm_0.90,0.5494411006018917,0.4699999999999999,0.6506666666666666,0.44375,0.7212189616252822,1440
blend__logreg_c2_0.00__xgboost_0.50__lightgbm_0.50,0.5494223363286265,0.4699999999999999,0.649,0.44245348035837356,0.7246049661399548,1451
blend__xgboost_0.50__lightgbm_0.50,0.5494223363286265,0.4699999999999999,0.649,0.44245348035837356,0.7246049661399548,1451
blend__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.50,0.5494223363286265,0.4699999999999999,0.649,0.44245348035837356,0.7246049661399548,1451
blend__logreg_c2_0.00__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.50,0.5494223363286265,0.4699999999999999,0.649,0.44245348035837356,0.7246049661399548,1451
blend__logreg_c2_0.10__xgboost_0.90,0.5492897115798536,0.4799999999999999,0.651,0.4439805149617258,0.7200902934537246,1437
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.90,0.5492897115798536,0.4799999999999999,0.651,0.4439805149617258,0.7200902934537246,1437
blend__logreg_c2_0.10__xgboost_0.90__lightgbm_0.00,0.5492897115798536,0.4799999999999999,0.651,0.4439805149617258,0.7200902934537246,1437
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.90__lightgbm_0.00,0.5492897115798536,0.4799999999999999,0.651,0.4439805149617258,0.7200902934537246,1437
xgboost,0.5483184333759047,0.4749999999999999,0.6463333333333333,0.44019138755980863,0.7268623024830699,1463
lightgbm,0.5470085470085471,0.4649999999999999,0.6466666666666666,0.4401650618982118,0.7223476297968398,1454
